replay,cell_id,mutant_id,bypassed_stage,stage,stage_step,returncode,classification,classification_reason,argv_sha256,output_sha256,diagnostic_excerpt,diagnostic_truncated,collected_tests
2,r2-G-SCA-06-bypass-mypy,G-SCA-06,mypy,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-G-SCA-06-bypass-mypy,G-SCA-06,mypy,ruff_format,check,0,pass,exit_zero,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,6b6cfc8efdccff3ce4604333318687e1c05d6288bae4ace57a05f30121790d33,,False,
2,r2-G-SCA-06-bypass-mypy,G-SCA-06,mypy,ruff_lint,check,0,pass,exit_zero,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,98733c3446b52dc3e6b6943142b19a142025d9727521f6abc3783a20e4b6d3c6,,False,
2,r2-G-SCA-06-bypass-mypy,G-SCA-06,mypy,pytest,full-suite,1,controlled_rejection,pytest_failure_report,59ff1b29e4a0fc7405ce8c1ea1c7d35678f33925922bf71228db2ac561d8e987,13c1d3023c03f982810e3991283a6983341e9ad40e8f9cb07c39b8b1973e5498,"TARGET_ORIGIN_OK
COLLECTED_TESTS=6405
......F......................F.......................................... [  1%]
........................................................................ [  2%]
........................................................................ [  3%]
........................................................................ [  4%]
........................................................................ [  5%]
........................................................................ [  6%]
........................................................................ [  7%]
........................................................................ [  8%]
........................................................................ [ 10%]
........................................................................ [ 11%]
........................................................................ [ 12%]
........................................................................ [ 13%]
........................................................................ [ 14%]
........................................................................ [ 15%]
........................................................................ [ 16%]
........................................................................ [ 17%]
........................................................................ [ 19%]
........................................................................ [ 20%]
........................................................................ [ 21%]
........................................................................ [ 22%]
........................................................................ [ 23%]
........................................................................ [ 24%]
........................................................................ [ 25%]
........................................................................ [ 26%]
........................................................................ [ 28%]
........................................................................ [ 29%]
......................................................................F. [ 30%]
.........F..........F..........F....................F......F............ [ 31%]
........................................................................ [ 32%]
........................................................................ [ 33%]
........................................................................ [ 34%]
........................................................................ [ 35%]
........................................................................ [ 37%]
........................................................................ [ 38%]
........................................................................ [ 39%]
........................................................................ [ 40%]
........................................................................ [ 41%]
........................................................F............... [ 42%]
........................................................................ [ 43%]
........................................................................ [ 44%]
..............................................................F......... [ 46%]
........................................................................ [ 47%]
............................................................F..........F [ 48%]
..........F............................................................. [ 49%]
.....................................................................F.. [ 50%]
........F..........F..........F..........F.............................. [ 51%]
........................................................................ [ 52%]
........................................................................ [ 53%]
........................................................................ [ 55%]
........................................................................ [ 56%]
........................................................................ [ 57%]
........................................................................ [ 58%]
........................................................................ [ 59%]
........................................................................ [ 60%]
........................................................................ [ 61%]
..............................................................F......... [ 62%]
........................................................................ [ 64%]
........................................................................ [ 65%]
........................................................................ [ 66%]
........................................................FF.........F.... [ 67%]
........................................................................ [ 68%]
........................................................................ [ 69%]
........................................................................ [ 70%]
........................................................................ [ 71%]
........................................................................ [ 73%]
........................................................................ [ 74%]
........................................................................ [ 75%]
........................................................................ [ 76%]
........................................................................ [ 77%]
........................................................................ [ 78%]
........................................................................ [ 79%]
........................................................................ [ 80%]
...................................................................F.... [ 82%]
......F......................................................F.......... [ 83%]
F....................................................................... [ 84%]
........................................................................ [ 85%]
........................................................................ [ 86%]
........................................................................ [ 87%]
........................................................................ [ 88%]
........................................................................ [ 89%]
........................................................................ [ 91%]
........................................................................ [ 92%]
........................................................................ [ 93%]
........................................................................ [ 94%]
.......................F.........FF..................................... [ 95%]
........................................................................ [ 96%]
........................................................................ [ 97%]
........................................................................ [ 98%]
.....................................................................    [100%]
=========================== short test summary info ===========================
FAILED tests/test_idna.py::IDNATests::test_decode_display - AssertionError: '...
FAILED tests/test_idna_cli.py::CLIUTS46Tests::test_uts46_applies_to_explicit_decode
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_273 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_274 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_275 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_276 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_278 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_279 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_3447 - AssertionError...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_365 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_378 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_379 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_380 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_392 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_393 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_394 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_395 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_396 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_4643 - AssertionError...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_4904 - AssertionError...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_4905 - AssertionError...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_4914 - AssertionError...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_577 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_578 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_583 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_584 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_666 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_684 - AssertionError:...
FAILED tests/test_idna_uts46.py::UTS46Tests::test_uts46_685 - AssertionError:...

",False,6405
2,r2-G-SCA-06-bypass-pytest,G-SCA-06,pytest,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-G-SCA-06-bypass-pytest,G-SCA-06,pytest,ruff_format,check,0,pass,exit_zero,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,6b6cfc8efdccff3ce4604333318687e1c05d6288bae4ace57a05f30121790d33,,False,
2,r2-G-SCA-06-bypass-pytest,G-SCA-06,pytest,ruff_lint,check,0,pass,exit_zero,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,98733c3446b52dc3e6b6943142b19a142025d9727521f6abc3783a20e4b6d3c6,,False,
2,r2-G-SCA-06-bypass-pytest,G-SCA-06,pytest,mypy,strict,0,pass,exit_zero,834077835073e816b06c9b207206c2e815ef6118d1475dca61bdd28d1ec5f15f,0a870edc97be5bcdbb96e8fdd44244d55042f27e7deb10429870ea21a74559b5,,False,
2,r2-D-FORMAT-01-bypass-none,D-FORMAT-01,none,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-01-bypass-none,D-FORMAT-01,none,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-01-bypass-ruff_format,D-FORMAT-01,ruff_format,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-01-bypass-ruff_format,D-FORMAT-01,ruff_format,ruff_lint,check,0,pass,exit_zero,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,98733c3446b52dc3e6b6943142b19a142025d9727521f6abc3783a20e4b6d3c6,,False,
2,r2-D-FORMAT-01-bypass-ruff_format,D-FORMAT-01,ruff_format,mypy,strict,0,pass,exit_zero,834077835073e816b06c9b207206c2e815ef6118d1475dca61bdd28d1ec5f15f,0a870edc97be5bcdbb96e8fdd44244d55042f27e7deb10429870ea21a74559b5,,False,
2,r2-D-FORMAT-01-bypass-ruff_format,D-FORMAT-01,ruff_format,pytest,full-suite,0,pass,exit_zero,59ff1b29e4a0fc7405ce8c1ea1c7d35678f33925922bf71228db2ac561d8e987,cee5b179a06e5a174b632890f596d940155eab0f5dd257e083cca3cdc4bffe6a,,False,6405
2,r2-D-FORMAT-01-bypass-ruff_lint,D-FORMAT-01,ruff_lint,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-01-bypass-ruff_lint,D-FORMAT-01,ruff_lint,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-01-bypass-mypy,D-FORMAT-01,mypy,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-01-bypass-mypy,D-FORMAT-01,mypy,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-01-bypass-pytest,D-FORMAT-01,pytest,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-01-bypass-pytest,D-FORMAT-01,pytest,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-02-bypass-none,D-FORMAT-02,none,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-02-bypass-none,D-FORMAT-02,none,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-02-bypass-ruff_format,D-FORMAT-02,ruff_format,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-02-bypass-ruff_format,D-FORMAT-02,ruff_format,ruff_lint,check,0,pass,exit_zero,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,98733c3446b52dc3e6b6943142b19a142025d9727521f6abc3783a20e4b6d3c6,,False,
2,r2-D-FORMAT-02-bypass-ruff_format,D-FORMAT-02,ruff_format,mypy,strict,0,pass,exit_zero,834077835073e816b06c9b207206c2e815ef6118d1475dca61bdd28d1ec5f15f,0a870edc97be5bcdbb96e8fdd44244d55042f27e7deb10429870ea21a74559b5,,False,
2,r2-D-FORMAT-02-bypass-ruff_format,D-FORMAT-02,ruff_format,pytest,full-suite,0,pass,exit_zero,59ff1b29e4a0fc7405ce8c1ea1c7d35678f33925922bf71228db2ac561d8e987,cee5b179a06e5a174b632890f596d940155eab0f5dd257e083cca3cdc4bffe6a,,False,6405
2,r2-D-FORMAT-02-bypass-ruff_lint,D-FORMAT-02,ruff_lint,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-02-bypass-ruff_lint,D-FORMAT-02,ruff_lint,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-02-bypass-mypy,D-FORMAT-02,mypy,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-02-bypass-mypy,D-FORMAT-02,mypy,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-02-bypass-pytest,D-FORMAT-02,pytest,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-02-bypass-pytest,D-FORMAT-02,pytest,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-03-bypass-none,D-FORMAT-03,none,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-03-bypass-none,D-FORMAT-03,none,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-03-bypass-ruff_format,D-FORMAT-03,ruff_format,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-03-bypass-ruff_format,D-FORMAT-03,ruff_format,ruff_lint,check,0,pass,exit_zero,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,98733c3446b52dc3e6b6943142b19a142025d9727521f6abc3783a20e4b6d3c6,,False,
2,r2-D-FORMAT-03-bypass-ruff_format,D-FORMAT-03,ruff_format,mypy,strict,0,pass,exit_zero,834077835073e816b06c9b207206c2e815ef6118d1475dca61bdd28d1ec5f15f,0a870edc97be5bcdbb96e8fdd44244d55042f27e7deb10429870ea21a74559b5,,False,
2,r2-D-FORMAT-03-bypass-ruff_format,D-FORMAT-03,ruff_format,pytest,full-suite,0,pass,exit_zero,59ff1b29e4a0fc7405ce8c1ea1c7d35678f33925922bf71228db2ac561d8e987,cee5b179a06e5a174b632890f596d940155eab0f5dd257e083cca3cdc4bffe6a,,False,6405
2,r2-D-FORMAT-03-bypass-ruff_lint,D-FORMAT-03,ruff_lint,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-03-bypass-ruff_lint,D-FORMAT-03,ruff_lint,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-03-bypass-mypy,D-FORMAT-03,mypy,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-03-bypass-mypy,D-FORMAT-03,mypy,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-03-bypass-pytest,D-FORMAT-03,pytest,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-03-bypass-pytest,D-FORMAT-03,pytest,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-04-bypass-none,D-FORMAT-04,none,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-04-bypass-none,D-FORMAT-04,none,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-04-bypass-ruff_format,D-FORMAT-04,ruff_format,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-04-bypass-ruff_format,D-FORMAT-04,ruff_format,ruff_lint,check,0,pass,exit_zero,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,98733c3446b52dc3e6b6943142b19a142025d9727521f6abc3783a20e4b6d3c6,,False,
2,r2-D-FORMAT-04-bypass-ruff_format,D-FORMAT-04,ruff_format,mypy,strict,0,pass,exit_zero,834077835073e816b06c9b207206c2e815ef6118d1475dca61bdd28d1ec5f15f,0a870edc97be5bcdbb96e8fdd44244d55042f27e7deb10429870ea21a74559b5,,False,
2,r2-D-FORMAT-04-bypass-ruff_format,D-FORMAT-04,ruff_format,pytest,full-suite,0,pass,exit_zero,59ff1b29e4a0fc7405ce8c1ea1c7d35678f33925922bf71228db2ac561d8e987,cee5b179a06e5a174b632890f596d940155eab0f5dd257e083cca3cdc4bffe6a,,False,6405
2,r2-D-FORMAT-04-bypass-ruff_lint,D-FORMAT-04,ruff_lint,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-04-bypass-ruff_lint,D-FORMAT-04,ruff_lint,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-04-bypass-mypy,D-FORMAT-04,mypy,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-04-bypass-mypy,D-FORMAT-04,mypy,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-FORMAT-04-bypass-pytest,D-FORMAT-04,pytest,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-FORMAT-04-bypass-pytest,D-FORMAT-04,pytest,ruff_format,check,1,controlled_rejection,ruff_documented_rejection,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,8c2824125524b1e12c4cd6626e040d7a62821c382a77506ec08eb1f5474bebcb,"Would reformat: idna\core.py
1 file would be reformatted, 9 files already formatted

",False,
2,r2-D-LINT-01-bypass-none,D-LINT-01,none,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-LINT-01-bypass-none,D-LINT-01,none,ruff_format,check,0,pass,exit_zero,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,6b6cfc8efdccff3ce4604333318687e1c05d6288bae4ace57a05f30121790d33,,False,
2,r2-D-LINT-01-bypass-none,D-LINT-01,none,ruff_lint,check,1,controlled_rejection,ruff_documented_rejection,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,040c825a18ef829612ea62e280b136325244538379844e238fad770643a91f09,"F401 [*] `os` imported but unused
 --> idna\core.py:2:8
  |
1 | import bisect
2 | import os
  |        ^^
3 | import re
4 | import unicodedata
  |
help: Remove unused import: `os`

Found 1 error.
[*] 1 fixable with the `--fix` option.

",False,
2,r2-D-LINT-01-bypass-ruff_format,D-LINT-01,ruff_format,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-LINT-01-bypass-ruff_format,D-LINT-01,ruff_format,ruff_lint,check,1,controlled_rejection,ruff_documented_rejection,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,040c825a18ef829612ea62e280b136325244538379844e238fad770643a91f09,"F401 [*] `os` imported but unused
 --> idna\core.py:2:8
  |
1 | import bisect
2 | import os
  |        ^^
3 | import re
4 | import unicodedata
  |
help: Remove unused import: `os`

Found 1 error.
[*] 1 fixable with the `--fix` option.

",False,
2,r2-D-LINT-01-bypass-ruff_lint,D-LINT-01,ruff_lint,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-LINT-01-bypass-ruff_lint,D-LINT-01,ruff_lint,ruff_format,check,0,pass,exit_zero,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,6b6cfc8efdccff3ce4604333318687e1c05d6288bae4ace57a05f30121790d33,,False,
2,r2-D-LINT-01-bypass-ruff_lint,D-LINT-01,ruff_lint,mypy,strict,0,pass,exit_zero,834077835073e816b06c9b207206c2e815ef6118d1475dca61bdd28d1ec5f15f,0a870edc97be5bcdbb96e8fdd44244d55042f27e7deb10429870ea21a74559b5,,False,
2,r2-D-LINT-01-bypass-ruff_lint,D-LINT-01,ruff_lint,pytest,full-suite,0,pass,exit_zero,59ff1b29e4a0fc7405ce8c1ea1c7d35678f33925922bf71228db2ac561d8e987,cee5b179a06e5a174b632890f596d940155eab0f5dd257e083cca3cdc4bffe6a,,False,6405
2,r2-D-LINT-01-bypass-mypy,D-LINT-01,mypy,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-LINT-01-bypass-mypy,D-LINT-01,mypy,ruff_format,check,0,pass,exit_zero,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,6b6cfc8efdccff3ce4604333318687e1c05d6288bae4ace57a05f30121790d33,,False,
2,r2-D-LINT-01-bypass-mypy,D-LINT-01,mypy,ruff_lint,check,1,controlled_rejection,ruff_documented_rejection,6229805724b31a58117d468c97a1c9988c29b6d79e4ca5fdb9378d4c5ca10b73,040c825a18ef829612ea62e280b136325244538379844e238fad770643a91f09,"F401 [*] `os` imported but unused
 --> idna\core.py:2:8
  |
1 | import bisect
2 | import os
  |        ^^
3 | import re
4 | import unicodedata
  |
help: Remove unused import: `os`

Found 1 error.
[*] 1 fixable with the `--fix` option.

",False,
2,r2-D-LINT-01-bypass-pytest,D-LINT-01,pytest,source_probe,resolve,0,pass,exit_zero,6881bf7985d7e67c0e212ee0f27701ba12dc969d6f01dadbced9e27262b2fe29,1f608c8665bfca38df9262e475070263d23be0d3ed7fc16e4ac9b7e1bf54bfa2,,False,
2,r2-D-LINT-01-bypass-pytest,D-LINT-01,pytest,ruff_format,check,0,pass,exit_zero,e689c08c3ed728438fabdebbc165eed0587fe89464ce6128ed121dcc710fd7a8,6b6cfc8efdccff3ce4604333318687e1c05d6288bae4ace57a05f30121790d33,,False,
